Unidade Gestora;Ano;Número;Tipo;Fornecedor;Valor Total
MUNICIPIO DE NAVEGANTES;2021;2565;Ordinária;SERGIO CORREIA DE SIQUEIRA ME;12519.00
MUNICIPIO DE NAVEGANTES;2021;2564;Ordinária;EDUCANDO COMERCIO DE ARTIGOS PEDAGOGICOS LTDA;5840.00
MUNICIPIO DE NAVEGANTES;2021;2563;Ordinária;PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS LTDA;9384.00
MUNICIPIO DE NAVEGANTES;2021;2562;Ordinária;SERGIO CORREIA DE SIQUEIRA ME;3390.00
MUNICIPIO DE NAVEGANTES;2021;2561;Ordinária;EDUCANDO COMERCIO DE ARTIGOS PEDAGOGICOS LTDA;2920.00
MUNICIPIO DE NAVEGANTES;2021;2560;Ordinária;ADBX - COMERCIO E SERVICOS LTDA - ME;1852.00
MUNICIPIO DE NAVEGANTES;2021;2559;Ordinária;FOOT COMERCIAL LTDA ME;3896.00
MUNICIPIO DE NAVEGANTES;2021;2558;Ordinária;SERGIO CORREIA DE SIQUEIRA ME;7134.00
MUNICIPIO DE NAVEGANTES;2021;2557;Ordinária;PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS LTDA;10684.00
MUNICIPIO DE NAVEGANTES;2021;2556;Ordinária;PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS LTDA;5388.00
MUNICIPIO DE NAVEGANTES;2021;2555;Ordinária;PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS LTDA;6688.00
MUNICIPIO DE NAVEGANTES;2021;2554;Ordinária;FOOT COMERCIAL LTDA ME;3896.00
MUNICIPIO DE NAVEGANTES;2021;2553;Ordinária;PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS LTDA;5388.00
MUNICIPIO DE NAVEGANTES;2021;2552;Ordinária;PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS LTDA;2696.00
MUNICIPIO DE NAVEGANTES;2021;2551;Ordinária;ADBX - COMERCIO E SERVICOS LTDA - ME;926.00
MUNICIPIO DE NAVEGANTES;2021;2550;Ordinária;ADBX - COMERCIO E SERVICOS LTDA - ME;926.00
MUNICIPIO DE NAVEGANTES;2021;2549;Ordinária;ADBX - COMERCIO E SERVICOS LTDA - ME;2778.00
MUNICIPIO DE NAVEGANTES;2021;2548;Ordinária;BAGATOLI INDUSTRIA E COMERCIO DE REFRIGERACAO E EL;6456.33
MUNICIPIO DE NAVEGANTES;2021;2547;Ordinária;PLASGOMES BRINQUEDOS LTDA;11900.00
MUNICIPIO DE NAVEGANTES;2021;2546;Ordinária;PLASGOMES BRINQUEDOS LTDA;11900.00
MUNICIPIO DE NAVEGANTES;2021;2545;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;19800.00
MUNICIPIO DE NAVEGANTES;2021;2544;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;29000.00
MUNICIPIO DE NAVEGANTES;2021;2543;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;19800.00
MUNICIPIO DE NAVEGANTES;2021;2542;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;29000.00
MUNICIPIO DE NAVEGANTES;2021;2541;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;19800.00
MUNICIPIO DE NAVEGANTES;2021;2539;Ordinária;SULVALE EQUIPAMENTOS EIRELI;231.00
MUNICIPIO DE NAVEGANTES;2021;2538;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;55071.24
MUNICIPIO DE NAVEGANTES;2021;2537;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;1847.56
MUNICIPIO DE NAVEGANTES;2021;2536;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;247.10
MUNICIPIO DE NAVEGANTES;2021;2535;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;1004.10
MUNICIPIO DE NAVEGANTES;2021;2534;Ordinária;HELOISA HELENA MACARINI;47600.00
MUNICIPIO DE NAVEGANTES;2021;2533;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;659.20
MUNICIPIO DE NAVEGANTES;2021;2532;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;19800.00
MUNICIPIO DE NAVEGANTES;2021;2531;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;19800.00
MUNICIPIO DE NAVEGANTES;2021;2530;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;1048.89
MUNICIPIO DE NAVEGANTES;2021;2529;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;10000.00
MUNICIPIO DE NAVEGANTES;2021;2528;Ordinária;SOMAP - ASSESSORIA E CONSULTORIA TRIBUTARIA LTDA;63600.00
MUNICIPIO DE NAVEGANTES;2021;2527;Ordinária;KMJ TRANSPORTES LTDA EPP;14360.00
MUNICIPIO DE NAVEGANTES;2021;2526;Ordinária;YES PRESS EIRELI;44423.64
MUNICIPIO DE NAVEGANTES;2021;2525;Ordinária;PJ SERVICOS E COMERCIO LTDA;43563.74
MUNICIPIO DE NAVEGANTES;2021;2524;Ordinária;PJ SERVICOS E COMERCIO LTDA;55648.98
MUNICIPIO DE NAVEGANTES;2021;2523;Ordinária;PJ SERVICOS E COMERCIO LTDA;70734.79
MUNICIPIO DE NAVEGANTES;2021;2522;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;1969.98
MUNICIPIO DE NAVEGANTES;2021;2521;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;2299.89
MUNICIPIO DE NAVEGANTES;2021;2520;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;1604.13
MUNICIPIO DE NAVEGANTES;2021;2519;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;17556.22
MUNICIPIO DE NAVEGANTES;2021;2518;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;3562.19
MUNICIPIO DE NAVEGANTES;2021;2517;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;1631.36
MUNICIPIO DE NAVEGANTES;2021;2516;Ordinária;LAERCIO CONZATTI 29088763968;1320.50
MUNICIPIO DE NAVEGANTES;2021;2515;Ordinária;LAERCIO CONZATTI 29088763968;1320.00
MUNICIPIO DE NAVEGANTES;2021;2514;Ordinária;LAERCIO CONZATTI 29088763968;1100.00
MUNICIPIO DE NAVEGANTES;2021;2513;Ordinária;LAERCIO CONZATTI 29088763968;452.22
MUNICIPIO DE NAVEGANTES;2021;2512;Ordinária;LAERCIO CONZATTI 29088763968;465.76
MUNICIPIO DE NAVEGANTES;2021;2511;Ordinária;LAERCIO CONZATTI 29088763968;880.00
MUNICIPIO DE NAVEGANTES;2021;2510;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;2435.52
MUNICIPIO DE NAVEGANTES;2021;2509;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;6203.00
MUNICIPIO DE NAVEGANTES;2021;2508;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;911.80
MUNICIPIO DE NAVEGANTES;2021;2507;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2955.10
MUNICIPIO DE NAVEGANTES;2021;2506;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;3142.50
MUNICIPIO DE NAVEGANTES;2021;2505;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2422.90
MUNICIPIO DE NAVEGANTES;2021;2504;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2522.70
MUNICIPIO DE NAVEGANTES;2021;2503;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;858.10
MUNICIPIO DE NAVEGANTES;2021;2502;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;278.40
MUNICIPIO DE NAVEGANTES;2021;2501;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;575.10
MUNICIPIO DE NAVEGANTES;2021;2500;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;474.90
MUNICIPIO DE NAVEGANTES;2021;2499;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;198.90
MUNICIPIO DE NAVEGANTES;2021;2498;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2533.80
MUNICIPIO DE NAVEGANTES;2021;2497;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;1203.80
MUNICIPIO DE NAVEGANTES;2021;2496;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;642.30
MUNICIPIO DE NAVEGANTES;2021;2495;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2001.90
MUNICIPIO DE NAVEGANTES;2021;2494;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;1055.60
MUNICIPIO DE NAVEGANTES;2021;2493;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;314.40
MUNICIPIO DE NAVEGANTES;2021;2492;Ordinária;FORTCLEAN COMERCIO DE EQUIPAMENTOS EIRELI;2970.00
MUNICIPIO DE NAVEGANTES;2021;2491;Ordinária;RADIAL ENGENHARIA E CONSTRUCOES EIRELI;306068.00
MUNICIPIO DE NAVEGANTES;2021;2490;Ordinária;EMPREITEIRA PACHAO LTDA;91700.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2021;2489;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;26092.67
MUNICIPIO DE NAVEGANTES;2021;2486;Ordinária;CONNECT INFO SERVICO E COMERCIO DE ARTIGOS DE INFORMATICA LTDA;23850.00
MUNICIPIO DE NAVEGANTES;2021;2485;Ordinária;CONNECT INFO SERVICO E COMERCIO DE ARTIGOS DE INFORMATICA LTDA;12250.00
MUNICIPIO DE NAVEGANTES;2021;2484;Ordinária;CONNECT INFO SERVICO E COMERCIO DE ARTIGOS DE INFORMATICA LTDA;41250.00
FUNDACAO MUNICIPAL DE VIGILANCIA DE NAVEGANTES;2021;2483;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;2713.26
FUNDACAO MUNICIPAL DE VIGILANCIA DE NAVEGANTES;2021;2482;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;39500.00
FUNDAÇÃO MUNICIPAL DE ESPORTES DE NAVEGANTES;2021;2481;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;1297.75
MUNICIPIO DE NAVEGANTES;2021;2477;Ordinária;MA MIDIAS LTDA;11000.00
MUNICIPIO DE NAVEGANTES;2021;2476;Ordinária;LIND GUIMAR MACHADO-ME;3250.00
MUNICIPIO DE NAVEGANTES;2021;2475;Ordinária;MARCOS ANTONIO DE OLIVEIRA;4200.00
MUNICIPIO DE NAVEGANTES;2021;2474;Ordinária;MINISTER SERV. DE VIGILANCIA LTDA - ME;7176.60
MUNICIPIO DE NAVEGANTES;2021;2473;Ordinária;SIM COMERCIO E SERVICOS LTDA;447.50
MUNICIPIO DE NAVEGANTES;2021;2472;Ordinária;CASA MOREIRA EVENTOS LTDA EPP;1597.50
MUNICIPIO DE NAVEGANTES;2021;2471;Ordinária;LIND GUIMAR MACHADO-ME;1800.00
MUNICIPIO DE NAVEGANTES;2021;2470;Ordinária;LIND GUIMAR MACHADO-ME;3250.00
MUNICIPIO DE NAVEGANTES;2021;2469;Ordinária;AUTO MECANICA R H LTDA;1710.00
MUNICIPIO DE NAVEGANTES;2021;2468;Ordinária;AUTO MECANICA R H LTDA;28.00
MUNICIPIO DE NAVEGANTES;2021;2467;Ordinária;AUTO MECANICA R H LTDA;1608.11
MUNICIPIO DE NAVEGANTES;2021;2466;Ordinária;AUTO MECANICA R H LTDA;333.70
MUNICIPIO DE NAVEGANTES;2021;2465;Ordinária;AUTO MECANICA R H LTDA;346.50
MUNICIPIO DE NAVEGANTES;2021;2464;Ordinária;AUTO MECANICA R H LTDA;332.50
MUNICIPIO DE NAVEGANTES;2021;2463;Ordinária;AUTO MECANICA R H LTDA;1818.49
MUNICIPIO DE NAVEGANTES;2021;2462;Ordinária;AUTO MECANICA R H LTDA;147.00
MUNICIPIO DE NAVEGANTES;2021;2461;Ordinária;AUTO MECANICA R H LTDA;1823.34
MUNICIPIO DE NAVEGANTES;2021;2460;Ordinária;AUTO MECANICA R H LTDA;175.00
MUNICIPIO DE NAVEGANTES;2021;2459;Ordinária;AUTO MECANICA R H LTDA;1986.33
MUNICIPIO DE NAVEGANTES;2021;2458;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;1235.50
MUNICIPIO DE NAVEGANTES;2021;2457;Ordinária;PJ SERVICOS E COMERCIO LTDA;7145.96
MUNICIPIO DE NAVEGANTES;2021;2456;Ordinária;PJ SERVICOS E COMERCIO LTDA;23763.36
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2021;2455;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;189206.40
MUNICIPIO DE NAVEGANTES;2021;2454;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;17720.08
MUNICIPIO DE NAVEGANTES;2021;2453;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;2875.00
MUNICIPIO DE NAVEGANTES;2021;2452;Ordinária;BINHOTTI TERRAPLANAGEM LTDA ME;74102.00
MUNICIPIO DE NAVEGANTES;2021;2451;Ordinária;SWL - TECNOLOGIA EM SANEAMENTO, ENGENHARIA E CONST;0.00
MUNICIPIO DE NAVEGANTES;2021;2450;Ordinária;CASA MOREIRA EVENTOS LTDA EPP;7944.00
MUNICIPIO DE NAVEGANTES;2021;2449;Ordinária;TENDAS ITAJAÍ LTDA.;2970.00
MUNICIPIO DE NAVEGANTES;2021;2448;Ordinária;LIND GUIMAR MACHADO-ME;65500.00
MUNICIPIO DE NAVEGANTES;2021;2447;Ordinária;RIBEIRO APOIO ADMINISTRATIVO E COMERCIO EIRELI;15490.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2021;2446;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;90548.35
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2021;2445;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;32440.80
MUNICIPIO DE NAVEGANTES;2021;2444;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;20859.42
MUNICIPIO DE NAVEGANTES;2021;2443;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;1067.77
MUNICIPIO DE NAVEGANTES;2021;2441;Ordinária;BALTT EMPREITEIRA TRANSPORTES E TERRAPLANAGEM LTDA;949709.09
MUNICIPIO DE NAVEGANTES;2021;2440;Ordinária;ALT INDUSTRIA E SERVICOS LTDA;298700.01
MUNICIPIO DE NAVEGANTES;2021;2439;Ordinária;JV COMERCIO DE MATERIAIS ELETRICOS E DECORACOES LT;10719.00
MUNICIPIO DE NAVEGANTES;2021;2438;Ordinária;FCA COMERCIO DE MATERIAIS ELETRICOS LTDA;10088.00
MUNICIPIO DE NAVEGANTES;2021;2437;Ordinária;ELETRICA LUZ COMERCIAL DE MATERIAIS ELETRICOS EIR;2626.00
FUNDAÇÃO MUNICIPAL DE ESPORTES DE NAVEGANTES;2021;2436;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;106800.00
MUNICIPIO DE NAVEGANTES;2021;2432;Ordinária;CASA MOREIRA EVENTOS LTDA EPP;3009.00
MUNICIPIO DE NAVEGANTES;2021;2431;Ordinária;LIND GUIMAR MACHADO-ME;5900.00
MUNICIPIO DE NAVEGANTES;2021;2430;Ordinária;LIND GUIMAR MACHADO-ME;695.00
MUNICIPIO DE NAVEGANTES;2021;2429;Ordinária;TENDAS ITAJAÍ LTDA.;1890.00
MUNICIPIO DE NAVEGANTES;2021;2428;Ordinária;LUIS CLAUDIO SILVA ROSSI 90974433934;25000.00
MUNICIPIO DE NAVEGANTES;2021;2427;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;34608.13
MUNICIPIO DE NAVEGANTES;2021;2426;Ordinária;RP COMERCIAL LTDA;4902.50
MUNICIPIO DE NAVEGANTES;2021;2425;Ordinária;LECRUZ ROUPAS PROFISSIONAIS LTDA - EPP;24857.00
MUNICIPIO DE NAVEGANTES;2021;2424;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;2436.18
MUNICIPIO DE NAVEGANTES;2021;2423;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;720.93
MUNICIPIO DE NAVEGANTES;2021;2422;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;2123.95
MUNICIPIO DE NAVEGANTES;2021;2421;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;15105.42
MUNICIPIO DE NAVEGANTES;2021;2420;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;11640.00
MUNICIPIO DE NAVEGANTES;2021;2419;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;11328.00
MUNICIPIO DE NAVEGANTES;2021;2418;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;9312.00
MUNICIPIO DE NAVEGANTES;2021;2417;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;9312.00
MUNICIPIO DE NAVEGANTES;2021;2416;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;19157.10
MUNICIPIO DE NAVEGANTES;2021;2415;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;4264.23
MUNICIPIO DE NAVEGANTES;2021;2414;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;8175.96
MUNICIPIO DE NAVEGANTES;2021;2413;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2691.30
MUNICIPIO DE NAVEGANTES;2021;2412;Ordinária;LUCENA DO NASCIMENTO;1987.30
MUNICIPIO DE NAVEGANTES;2021;2411;Ordinária;LUCENA DO NASCIMENTO;306.00
MUNICIPIO DE NAVEGANTES;2021;2410;Ordinária;SEBOLD COMERCIAL ATACADISTA DE PRODUTOS, ALIMENTOS;8997.00
MUNICIPIO DE NAVEGANTES;2021;2409;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;4762.40
MUNICIPIO DE NAVEGANTES;2021;2408;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;16748.30
MUNICIPIO DE NAVEGANTES;2021;2407;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;197.70
MUNICIPIO DE NAVEGANTES;2021;2406;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;462.70
MUNICIPIO DE NAVEGANTES;2021;2405;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;988.40
MUNICIPIO DE NAVEGANTES;2021;2404;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;911.80
MUNICIPIO DE NAVEGANTES;2021;2403;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;3416.00
MUNICIPIO DE NAVEGANTES;2021;2402;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;3950.60
MUNICIPIO DE NAVEGANTES;2021;2401;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;4142.50
MUNICIPIO DE NAVEGANTES;2021;2400;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;1177.90
MUNICIPIO DE NAVEGANTES;2021;2398;Ordinária;EVANDRO ADEMIR CUSTODIO LTDA;38700.00
FUNDACAO CULTURAL DE NAVEGANTES;2021;2397;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;22100.00
MUNICIPIO DE NAVEGANTES;2021;2396;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;540.14
MUNICIPIO DE NAVEGANTES;2021;2395;Ordinária;ARARAUNA TURISMO ECOLOGICO LTDA;15000.00
MUNICIPIO DE NAVEGANTES;2021;2394;Ordinária;BAGATOLI INDUSTRIA E COMERCIO DE REFRIGERACAO E EL;2949.00
MUNICIPIO DE NAVEGANTES;2021;2393;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;6209.00
MUNICIPIO DE NAVEGANTES;2021;2392;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;3310.20
MUNICIPIO DE NAVEGANTES;2021;2391;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;381.90
MUNICIPIO DE NAVEGANTES;2021;2390;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;453.80
MUNICIPIO DE NAVEGANTES;2021;2389;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;712.50
MUNICIPIO DE NAVEGANTES;2021;2388;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;687.40
MUNICIPIO DE NAVEGANTES;2021;2387;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;2336.40
MUNICIPIO DE NAVEGANTES;2021;2386;Ordinária;JJ INSTALADORA E MANUTENCAO EIRELI;5644.30
MUNICIPIO DE NAVEGANTES;2021;2385;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;6378.50
MUNICIPIO DE NAVEGANTES;2021;2384;Ordinária;PROGESTECH ASSESSORIA, TECNOLOGIA E GESTAO DE PROJETOS PUBLI;86780.00
MUNICIPIO DE NAVEGANTES;2021;2383;Ordinária;H2O DISTRIBUIDORA LTDA;333.40
MUNICIPIO DE NAVEGANTES;2021;2382;Ordinária;FABIANE GONSCHOROVSKI DE SOUZA;6375.00
MUNICIPIO DE NAVEGANTES;2021;2381;Ordinária;LCM COMERCIO VAREJISTA DE GAS LTDA;1084.00
